"","season","games","name","playerId","data.draftYear","data.playerId","data.playerName","data.roundNumber","data.overallPickNumber","data.pickInRound","data.height","data.weight","data.position"
"13736",NA,NA,NA,8470125,2002,8470125,"Ivan Koltsov",4,106,10,74,181,"D"
"13737",NA,NA,NA,8470095,2002,8470095,"Mikko Kalteva",4,107,11,75,187,"D"
"13738",NA,NA,NA,8470238,2002,8470238,"Jakub Hulva",4,108,12,72,172,"F"
"13739",NA,NA,NA,8470219,2002,8470219,"Jevon Desautels",4,109,13,75,215,"LW"
"13740",NA,NA,NA,8470148,2002,8470148,"Jarkko A. Immonen",4,110,14,71,180,"C"
"13741",NA,NA,NA,8470132,2002,8470132,"Jonas Almtorp",4,111,15,73,189,"C"
"13742",NA,NA,NA,8470277,2002,8470277,"Yuri Artemenkov",4,112,16,73,174,"F"
"13743",NA,NA,NA,8470229,2002,8470229,"Scott Dobben",4,113,17,73,193,"F"
"13744",NA,NA,NA,8470296,2002,8470296,"John Laliberte",4,114,18,73,185,"RW"
"13745",NA,NA,NA,8470128,2002,8470128,"Mark Rooneem",4,115,19,73,185,"LW"
"13746",NA,NA,NA,8470060,2002,8470060,"Petr Dvorak",4,118,22,72,194,"C"
"13747",NA,NA,NA,8470161,2002,8470161,"Jekabs Redlihs",4,119,23,74,185,"D"
"13748",NA,NA,NA,8470129,2002,8470129,"Robin Jonsson",4,120,24,74,194,"D"
"13749",NA,NA,NA,8470261,2002,8470261,"Marty Magers",4,121,25,73,180,"G"
"13750",NA,NA,NA,8470202,2002,8470202,"David Turon",4,122,26,75,202,"D"
"13751",NA,NA,NA,8470272,2002,8470272,"Lane Manson",4,124,28,81,245,"D"
"13752",NA,NA,NA,8470271,2002,8470271,"Johan Bjork",4,125,29,73,176,"D"
"13753",NA,NA,NA,8470073,2002,8470073,"Konstantin Baranov",4,126,30,74,185,"F"
"13754",NA,NA,NA,8470260,2002,8470260,"Jan Kubista",4,130,34,72,189,"RW"
"13755",NA,NA,NA,8470048,2002,8470048,"Johan Berggren",4,131,35,75,176,"D"
"13756",NA,NA,NA,8470627,2003,8470627,"Mike Egener",2,34,4,76,195,"D"
"13757",NA,NA,NA,8470650,2003,8470650,"John Doherty",2,57,27,76,213,"D"
"13758",NA,NA,NA,8470664,2003,8470664,"Dmitri Kosmachev",3,71,3,75,205,"D"
"13759",NA,NA,NA,8470692,2003,8470692,"Matt Nickerson",3,99,31,76,230,"D"
"13760",NA,NA,NA,8470818,2003,8470818,"Stephen Dixon",7,229,32,72,185,"C"
"13761",NA,NA,NA,8470819,2003,8470819,"Jamie Hoffmann",8,230,1,74,195,"C"
"13762",NA,NA,NA,8470824,2003,8470824,"Jeff Weber",8,235,6,74,193,"G"
"13763",NA,NA,NA,8470831,2003,8470831,"Eduard Lewandowski",8,242,13,73,205,"F"
"13764",NA,NA,NA,8470845,2003,8470845,"Brady Greco",8,256,27,74,198,"D"
"13765",NA,NA,NA,8470851,2003,8470851,"Ryan Rorabeck",9,262,1,73,173,"C"
"13766",NA,NA,NA,8470859,2003,8470859,"Kevin Harvey",9,270,9,74,175,"LW"
"13767",NA,NA,NA,8470863,2003,8470863,"Martin Guerin",9,274,13,73,190,"RW"
"13768",NA,NA,NA,8470870,2003,8470870,"Jean-Michel Bolduc",9,281,20,76,190,"D"
"13769",NA,NA,NA,8470633,2003,8470633,"Cory Urquhart",2,40,10,74,195,"C"
"13770",NA,NA,NA,8470690,2003,8470690,"Ryan Donally",3,97,29,76,210,"LW"
"13771",NA,NA,NA,8470689,2003,8470689,"Jonathan Boutin",3,96,28,73,200,"G"
"13772",NA,NA,NA,8470688,2003,8470688,"Rick Kozak",3,95,27,74,187,"RW"
"13773",NA,NA,NA,8470686,2003,8470686,"Ivan Khomutov",3,93,25,74,198,"F"
"13774",NA,NA,NA,8470684,2003,8470684,"Martin Sagat",3,91,23,75,191,"LW"
"13775",NA,NA,NA,8470683,2003,8470683,"Juha Alen",3,90,22,75,218,"D"
"13776",NA,NA,NA,8470682,2003,8470682,"Paul Brown",3,89,21,74,184,"RW"
"13777",NA,NA,NA,8470241,2002,8470241,"Greg Hogeboom",5,152,21,72,190,"RW"
"13778",NA,NA,NA,8468564,2002,8468564,"Peter Hamerlik",5,153,22,74,187,"G"
"13779",NA,NA,NA,8470237,2002,8470237,"Krisjanis Redlihs",5,154,23,75,190,"D"
"13780",NA,NA,NA,8470111,2002,8470111,"Armands Berzins",5,155,24,76,227,"C"
"13781",NA,NA,NA,8470175,2002,8470175,"Joel Andresen",5,157,26,75,200,"D"
"13782",NA,NA,NA,8470198,2002,8470198,"Vince Bellissimo",5,158,27,72,199,"C"
"13783",NA,NA,NA,8470259,2002,8470259,"Kristofer Persson",5,159,28,75,194,"RW"
"13784",NA,NA,NA,8470108,2002,8470108,"Daniel Manzato",5,160,29,72,178,"G"
"13785",NA,NA,NA,8470102,2002,8470102,"Dov Grumet-Morris",5,161,30,74,190,"G"
"13786",NA,NA,NA,8468528,2002,8468528,"Gerard Dicaire",5,162,31,74,195,"D"
"13787",NA,NA,NA,8470053,2002,8470053,"Tom Walsh",5,163,32,72,190,"D"
"13788",NA,NA,NA,8470045,2002,8470045,"Justin Maiser",5,165,34,73,191,"F"
"13789",NA,NA,NA,8470308,2002,8470308,"Logan Koopmans",5,166,35,74,182,"G"
"13790",NA,NA,NA,8470270,2002,8470270,"Brad Schell",6,167,1,73,190,"C"
"13791",NA,NA,NA,8470038,2002,8470038,"Tim Konsorada",6,168,2,73,208,"RW"
"13792",NA,NA,NA,8470182,2002,8470182,"Jeremy Swanson",6,169,3,72,199,"D"
"13793",NA,NA,NA,8470276,2002,8470276,"P.J. Atherton",6,170,4,74,190,"D"
"13794",NA,NA,NA,8470246,2002,8470246,"Robert Goepfert",6,171,5,70,162,"G"
"13795",NA,NA,NA,8470240,2002,8470240,"Luke Fritshaw",6,173,7,75,200,"D"
"13796",NA,NA,NA,8470287,2002,8470287,"Karri Akkanen",6,174,8,78,202,"F"
"13797",NA,NA,NA,8470135,2002,8470135,"Jake Taylor",6,177,11,76,203,"D"
"13798",NA,NA,NA,8470243,2002,8470243,"Maxim Sheviev",6,178,12,73,176,"C"
"13799",NA,NA,NA,8470628,2003,8470628,"Konstantin Glazachev",2,35,5,72,186,"LW"
"13800",NA,NA,NA,8470694,2003,8470694,"Konstantin Zakharov",3,101,33,73,185,"F"
"13801",NA,NA,NA,8470693,2003,8470693,"Philippe Seydoux",3,100,32,73,185,"D"
"13802",NA,NA,NA,8470691,2003,8470691,"Grigory Shafigulin",3,98,30,74,185,"C"
"13803",NA,NA,NA,8470709,2003,8470709,"Teemu Lassila",4,117,16,72,202,"G"
"13804",NA,NA,NA,8470726,2003,8470726,"Alexander Naurov",4,134,33,71,191,"F"
"13805",NA,NA,NA,8470747,2003,8470747,"Josh Robertson",5,155,19,71,186,"C"
"13806",NA,NA,NA,8470762,2003,8470762,"Andreas Sundin",6,170,3,72,185,"LW"
"13807",NA,NA,NA,8470767,2003,8470767,"Mike Hamilton",6,175,8,73,198,"F"
"13808",NA,NA,NA,8470788,2003,8470788,"Elias Granath",6,196,29,73,174,"D"
"13809",NA,NA,NA,8470792,2003,8470792,"Denis Loginov",7,203,6,73,211,"C"
"13810",NA,NA,NA,8470799,2003,8470799,"Andrei Mukhachev",7,210,13,75,196,"D"
"13811",NA,NA,NA,8470806,2003,8470806,"Oskari Korpikari",7,217,20,73,198,"D"
"13812",NA,NA,NA,8470712,2003,8470712,"Stefan Blaho",4,120,19,73,198,"RW"
"13813",NA,NA,NA,8470711,2003,8470711,"Nathan Saunders",4,119,18,76,210,"D"
"13814",NA,NA,NA,8470715,2003,8470715,"Danny Stewart",4,123,22,72,173,"LW"
"13815",NA,NA,NA,8470717,2003,8470717,"Konstantin Volkov",4,125,24,72,174,"RW"
"13816",NA,NA,NA,8470716,2003,8470716,"James Pemberton",4,124,23,76,215,"D"
"13817",NA,NA,NA,8470718,2003,8470718,"Kevin Nastiuk",4,126,25,73,180,"G"
"13818",NA,NA,NA,8470721,2003,8470721,"Patrik Valcak",4,129,28,73,187,"F"
"13819",NA,NA,NA,8470720,2003,8470720,"Ty Morris",4,128,27,73,200,"LW"
"13820",NA,NA,NA,8470722,2003,8470722,"Matej Trojovsky",4,130,29,76,220,"D"
"13821",NA,NA,NA,8470723,2003,8470723,"David Svagrovsky",4,131,30,75,205,"RW"
"13822",NA,NA,NA,8470739,2003,8470739,"Kalle Olsson",5,147,11,72,183,"F"
"13823",NA,NA,NA,8470738,2003,8470738,"Mark McCutcheon",5,146,10,72,190,"C"
"13824",NA,NA,NA,8470768,2003,8470768,"Ivan Dornic",6,176,9,72,183,"C"
"13825",NA,NA,NA,8470770,2003,8470770,"Ryan Gibbons",6,178,11,76,210,"RW"
"13826",NA,NA,NA,8470769,2003,8470769,"Christopher Heino-Lindberg",6,177,10,71,163,"G"
"13827",NA,NA,NA,8470679,2003,8470679,"Shane Hynes",3,86,18,75,210,"RW"
"13828",NA,NA,NA,8470677,2003,8470677,"Konstantin Barulin",3,84,16,74,200,"G"
"13829",NA,NA,NA,8470676,2003,8470676,"Stephen Werner",3,83,15,72,197,"RW"
"13830",NA,NA,NA,8470675,2003,8470675,"Ryan Munce",3,82,14,74,180,"G"
"13831",NA,NA,NA,8470673,2003,8470673,"Dimitri Pestunov",3,80,12,69,196,"C"
"13832",NA,NA,NA,8470670,2003,8470670,"Tyler Redenbach",3,77,9,71,184,"F"
"13833",NA,NA,NA,8470669,2003,8470669,"Richard Stehlik",3,76,8,76,245,"D"
"13834",NA,NA,NA,8470668,2003,8470668,"Ken Roche",3,75,7,71,185,"C"
"13835",NA,NA,NA,8470665,2003,8470665,"Mishail Joukov",3,72,4,75,200,"F"
"13836",NA,NA,NA,8470660,2003,8470660,"Igor Mirnov",2,67,37,72,187,"F"
"13837",NA,NA,NA,8470658,2003,8470658,"Branislav Fabry",2,65,35,72,185,"RW"
"13838",NA,NA,NA,8470653,2003,8470653,"Marc-Andre Bernier",2,60,30,76,198,"RW"
"13839",NA,NA,NA,8470646,2003,8470646,"Evgeni Tunik",2,53,23,74,198,"F"
"13840",NA,NA,NA,8470641,2003,8470641,"Dimitri Chernykh",2,48,18,72,180,"RW"
"13841",NA,NA,NA,8470710,2003,8470710,"Frank Rediker",4,118,17,73,200,"D"
"13842",NA,NA,NA,8470725,2003,8470725,"Rustam Sidikov",4,133,32,73,158,"G"
"13843",NA,NA,NA,8470734,2003,8470734,"Tim Cook",5,142,6,76,200,"D"
"13844",NA,NA,NA,8470749,2003,8470749,"Marcin Kolusz",5,157,21,73,180,"F"
"13845",NA,NA,NA,8470748,2003,8470748,"Alexei Ivanov",5,156,20,69,174,"C"
"13846",NA,NA,NA,8470761,2003,8470761,"Lukas Bolf",6,169,2,73,189,"D"
"13847",NA,NA,NA,8470763,2003,8470763,"Denis Stasyuk",6,171,4,73,165,"C"
"13848",NA,NA,NA,8470765,2003,8470765,"Tyler Johnson",6,173,6,74,173,"C"
"13849",NA,NA,NA,8470764,2003,8470764,"Pavel Voroshnin",6,172,5,74,183,"D"
"13850",NA,NA,NA,8470771,2003,8470771,"Philippe Furrer",6,179,12,73,187,"D"
"13851",NA,NA,NA,8470773,2003,8470773,"Johan Andersson",6,181,14,72,200,"C"
"13852",NA,NA,NA,8470776,2003,8470776,"Dragan Umicevic",6,184,17,72,191,"LW"
"13853",NA,NA,NA,8470783,2003,8470783,"Rejean Beauchemin",6,191,24,73,193,"G"
"13854",NA,NA,NA,8470742,2003,8470742,"Thomas Morrow",5,150,14,78,198,"D"
"13855",NA,NA,NA,8470746,2003,8470746,"David Rohlfs",5,154,18,75,219,"RW"
"13856",NA,NA,NA,8470745,2003,8470745,"Mike Brown",5,153,17,72,177,"G"
"13857",NA,NA,NA,8470752,2003,8470752,"Nicklas Danielsson",5,160,24,72,169,"RW"
"13858",NA,NA,NA,8470753,2003,8470753,"Evgeni Isakov",5,161,25,73,196,"LW"
"13859",NA,NA,NA,8470754,2003,8470754,"Martin Tuma",5,162,26,76,209,"D"
"13860",NA,NA,NA,8470756,2003,8470756,"Ryan Oulahen",5,164,28,72,180,"C"
"13861",NA,NA,NA,8470758,2003,8470758,"Sergei Gimayev",5,166,30,73,183,"D"
"13862",NA,NA,NA,8470757,2003,8470757,"Gino Guyer",5,165,29,70,184,"C"
"13863",NA,NA,NA,8470790,2003,8470790,"Alexander Guskov",7,200,3,74,202,"D"
"13864",NA,NA,NA,8470791,2003,8470791,"Jonathan Tremblay",7,201,4,75,240,"RW"
"13865",NA,NA,NA,8470696,2003,8470696,"Kevin Jarman",4,103,2,72,184,"LW"
"13866",NA,NA,NA,8470695,2003,8470695,"Aaron Dawson",4,102,1,76,220,"D"
"13867",NA,NA,NA,8470736,2003,8470736,"Eero Kilpelainen",5,144,8,71,152,"G"
"13868",NA,NA,NA,8470759,2003,8470759,"Zach Tarkir",5,167,31,72,180,"D"
"13869",NA,NA,NA,8470782,2003,8470782,"Chad Brownlee",6,190,23,74,184,"D"
"13870",NA,NA,NA,8470781,2003,8470781,"Jonathan Lehun",6,189,22,72,170,"C"
"13871",NA,NA,NA,8470793,2003,8470793,"Linus Videll",7,204,7,75,214,"LW"
"13872",NA,NA,NA,8470797,2003,8470797,"Randall Gelech",7,208,11,74,206,"F"
"13873",NA,NA,NA,8470801,2003,8470801,"Denis Rehak",7,212,15,74,196,"D"
"13874",NA,NA,NA,8470808,2003,8470808,"Adam Courchaine",7,219,22,70,171,"C"
"13875",NA,NA,NA,8470812,2003,8470812,"Dany Roussin",7,223,26,74,190,"C"
"13876",NA,NA,NA,8470814,2003,8470814,"Brett Hemingway",7,225,28,73,185,"F"
"13877",NA,NA,NA,8470701,2003,8470701,"Kevin Romy",4,108,7,71,183,"F"
"13878",NA,NA,NA,8470703,2003,8470703,"James Sharrow",4,110,9,74,195,"D"
"13879",NA,NA,NA,8470702,2003,8470702,"Andreas Valdix",4,109,8,71,167,"LW"
"13880",NA,NA,NA,8470706,2003,8470706,"Denis Ezhov",4,114,13,71,200,"D"
"13881",NA,NA,NA,8470707,2003,8470707,"Liam Lindstrom",4,115,14,72,189,"C"
"13882",NA,NA,NA,8470728,2003,8470728,"Michael Vannelli",4,136,35,74,190,"D"
"13883",NA,NA,NA,8470727,2003,8470727,"Mattias Karlsson",4,135,34,74,192,"D"
"13884",NA,NA,NA,8470730,2003,8470730,"Arsi Piispanen",5,138,2,75,163,"RW"
"13885",NA,NA,NA,8470731,2003,8470731,"Patrick Ehelechner",5,139,3,74,176,"G"
"13886",NA,NA,NA,8470733,2003,8470733,"Dan Travis",5,141,5,75,220,"RW"
"13887",NA,NA,NA,8470732,2003,8470732,"David Tremblay",5,140,4,74,180,"G"
"13888",NA,NA,NA,8470786,2003,8470786,"Stefan Blom",6,194,27,74,189,"D"
"13889",NA,NA,NA,8470785,2003,8470785,"Ville Hostikka",6,193,26,75,209,"G"
"13890",NA,NA,NA,8470779,2003,8470779,"Miroslav Kopriva",6,187,20,76,215,"G"
"13891",NA,NA,NA,8470789,2003,8470789,"Jason Smith",6,197,30,73,170,"G"
"13892",NA,NA,NA,8470796,2003,8470796,"Grigory Misharin",7,207,10,72,198,"D"
"13893",NA,NA,NA,8470795,2003,8470795,"Thomas Bellemare",7,206,9,74,236,"D"
"13894",NA,NA,NA,8470802,2003,8470802,"Miroslav Hanuljak",7,213,16,71,165,"G"
"13895",NA,NA,NA,8470805,2003,8470805,"Kai Hospelt",7,216,19,73,187,"F"
"13896",NA,NA,NA,8470807,2003,8470807,"Dirk Southern",7,218,21,72,177,"C"
"13897",NA,NA,NA,8470811,2003,8470811,"Francois-Pierre Guenette",7,222,25,72,180,"F"
"13898",NA,NA,NA,8470810,2003,8470810,"Evgeny Skachkov",7,221,24,72,194,"LW"
"13899",NA,NA,NA,8470835,2003,8470835,"Igor Volkov",8,246,17,72,189,"RW"
"13900",NA,NA,NA,8470841,2003,8470841,"Sergei Topol",8,252,23,73,183,"F"
"13901",NA,NA,NA,8470857,2003,8470857,"Lauris Darzins",9,268,7,74,176,"F"
"13902",NA,NA,NA,8471337,2004,8471337,"Andrew Sarauer",4,125,27,76,190,"LW"
"13903",NA,NA,NA,8471341,2004,8471341,"Jason Churchill",4,129,31,76,184,"G"
"13904",NA,NA,NA,8471350,2004,8471350,"Pasi Salonen",5,138,9,71,187,"F"
"13905",NA,NA,NA,8470904,2004,8470904,"Eric Neilson",5,143,14,74,205,"RW"
"13906",NA,NA,NA,8471367,2004,8471367,"Alexander Mikhailishin",5,155,26,76,207,"D"
"13907",NA,NA,NA,8471375,2004,8471375,"Dustin Collins",5,163,34,75,196,"F"
"13908",NA,NA,NA,8471383,2004,8471383,"Federik Cabana",6,171,8,73,182,"F"
"13909",NA,NA,NA,8471389,2004,8471389,"Max Gordichuk",6,177,14,77,228,"D"
"13910",NA,NA,NA,8470826,2003,8470826,"Shaun Landolt",8,237,8,73,202,"RW"
"13911",NA,NA,NA,8470830,2003,8470830,"Jimmy Bonneau",8,241,12,74,216,"LW"
"13912",NA,NA,NA,8470844,2003,8470844,"Raimonds Danilics",8,255,26,75,180,"F"
"13913",NA,NA,NA,8470856,2003,8470856,"Brian O'Hanley",9,267,6,72,180,"D"
"13914",NA,NA,NA,8470855,2003,8470855,"Louis Philippe Martin",9,266,5,72,172,"RW"
"13915",NA,NA,NA,8470995,2004,8470995,"Dylan Hunter",9,273,15,71,198,"LW"
"13916",NA,NA,NA,8471485,2004,8471485,"Bjorn Bjurling",9,274,16,72,205,"G"
"13917",NA,NA,NA,8471486,2004,8471486,"Craig Switzer",9,275,17,74,195,"D"
"13918",NA,NA,NA,8471492,2004,8471492,"Stephen McClellan",9,281,23,73,180,"D"
"13919",NA,NA,NA,8471499,2004,8471499,"Brian Mahoney-Wilson",9,288,30,70,150,"G"
"13920",NA,NA,NA,8470832,2003,8470832,"Jan Marek",8,243,14,70,185,"F"
"13921",NA,NA,NA,8470848,2003,8470848,"Niko Vainio",8,259,30,73,180,"D"
"13922",NA,NA,NA,8470847,2003,8470847,"Vladimir Kutny",8,258,29,76,195,"LW"
"13923",NA,NA,NA,8471225,2004,8471225,"A.J. Thelen",1,12,12,75,205,"D"
"13924",NA,NA,NA,8470815,2003,8470815,"Tomas Kollar",7,226,29,74,211,"LW"
"13925",NA,NA,NA,8470817,2003,8470817,"William Colbert",7,228,31,74,210,"D"
"13926",NA,NA,NA,8470823,2003,8470823,"Petr Kadlec",8,234,5,71,180,"D"
"13927",NA,NA,NA,8470822,2003,8470822,"Mathieu Gravel",8,233,4,76,195,"LW"
"13928",NA,NA,NA,8470846,2003,8470846,"Darryl Yacboski",8,257,28,75,216,"D"
"13929",NA,NA,NA,8470849,2003,8470849,"Ossi Louhivaara",8,260,31,73,178,"F"
"13930",NA,NA,NA,8470881,2003,8470881,"Arseny Bondarev",9,292,31,72,165,"LW"
"13931",NA,NA,NA,8470879,2003,8470879,"Loic Burkhalter",9,290,29,72,192,"F"
"13932",NA,NA,NA,8470878,2003,8470878,"Mikael Johansson",9,289,28,70,188,"F"
"13933",NA,NA,NA,8470875,2003,8470875,"Zbynek Hrdel",9,286,25,74,194,"C"
"13934",NA,NA,NA,8470874,2003,8470874,"Matthew Hansen",9,285,24,76,198,"D"
"13935",NA,NA,NA,8470873,2003,8470873,"Juha-Matti Tapio Aaltonen",9,284,23,71,163,"F"
"13936",NA,NA,NA,8470872,2003,8470872,"Trevor Hendrikx",9,283,22,74,200,"D"
"13937",NA,NA,NA,8470827,2003,8470827,"Cody Blanshan",8,238,9,73,200,"D"
"13938",NA,NA,NA,8470829,2003,8470829,"Cam Cunning",8,240,11,72,197,"LW"
"13939",NA,NA,NA,8470833,2003,8470833,"Mike Sullivan",8,244,15,76,190,"C"
"13940",NA,NA,NA,8470837,2003,8470837,"Josef Hrabal",8,248,19,73,176,"D"
"13941",NA,NA,NA,8470836,2003,8470836,"Benoit Mondou",8,247,18,70,165,"C"
"13942",NA,NA,NA,8470840,2003,8470840,"Mathieu Melanson",8,251,22,72,185,"LW"
"13943",NA,NA,NA,8470842,2003,8470842,"Andrei Pervyshin",8,253,24,68,165,"D"
"13944",NA,NA,NA,8470361,2003,8470361,"John Hecimovic",9,264,3,73,215,"RW"
"13945",NA,NA,NA,8470869,2003,8470869,"Ville Mantymaa",9,280,19,75,183,"D"
"13946",NA,NA,NA,8470868,2003,8470868,"Mark Olafson",9,279,18,72,209,"RW"
"13947",NA,NA,NA,8470866,2003,8470866,"Kevin Regan",9,277,16,72,195,"G"
"13948",NA,NA,NA,8470825,2003,8470825,"Alexander Hult",8,236,7,73,200,"C"
"13949",NA,NA,NA,8470858,2003,8470858,"Rylan Kaip",9,269,8,72,175,"C"
"13950",NA,NA,NA,8470861,2003,8470861,"Sean Sullivan",9,272,11,72,190,"D"
"13951",NA,NA,NA,8470865,2003,8470865,"Carter Lee",9,276,15,73,190,"F"
"13952",NA,NA,NA,8470864,2003,8470864,"Michael Grenzy",9,275,14,76,190,"D"
"13953",NA,NA,NA,8470862,2003,8470862,"Albert Vishnyakov",9,273,12,73,178,"F"
"13954",NA,NA,NA,8471412,2004,8471412,"Matt Schneider",7,200,7,79,185,"C"
"13955",NA,NA,NA,8471414,2004,8471414,"Ryan Pottruff",7,202,9,74,198,"D"
"13956",NA,NA,NA,8471421,2004,8471421,"Stanislav Balan",7,209,16,74,161,"C"
"13957",NA,NA,NA,8471427,2004,8471427,"Ian Keserich",7,215,22,74,190,"G"
"13958",NA,NA,NA,8471438,2004,8471438,"Steven Covington",7,226,33,71,167,"RW"
"13959",NA,NA,NA,8471445,2004,8471445,"Matt Greer",8,233,6,73,183,"F"
"13960",NA,NA,NA,8471456,2004,8471456,"Justin Keller",8,245,18,71,183,"LW"
"13961",NA,NA,NA,8471462,2004,8471462,"Matthew McIlvane",8,251,24,72,202,"C"
"13962",NA,NA,NA,8471470,2004,8471470,"Brian Ihnacak",9,259,1,72,178,"C"
"13963",NA,NA,NA,8471267,2004,8471267,"Jakub Sindel",2,54,24,72,172,"C"
"13964",NA,NA,NA,8471295,2004,8471295,"Victor Alexandrov",3,83,18,71,183,"RW"
"13965",NA,NA,NA,8471315,2004,8471315,"Roman Tomanek",4,103,5,73,176,"RW"
"13966",NA,NA,NA,8471318,2004,8471318,"Chad Painchaud",4,106,8,71,190,"LW"
"13967",NA,NA,NA,8471317,2004,8471317,"Evan Schafer",4,105,7,74,221,"D"
"13968",NA,NA,NA,8471316,2004,8471316,"Fredrik Naslund",4,104,6,76,207,"RW"
"13969",NA,NA,NA,8471313,2004,8471313,"R.J. Anderson",4,101,3,72,180,"D"
"13970",NA,NA,NA,8471340,2004,8471340,"Evan McGrath",4,128,30,72,190,"C"
"13971",NA,NA,NA,8471343,2004,8471343,"Trevor Kell",5,131,2,71,170,"RW"
"13972",NA,NA,NA,8471342,2004,8471342,"Michal Sersen",5,130,1,72,176,"D"
"13973",NA,NA,NA,8471344,2004,8471344,"Oscar Hedman",5,132,3,72,207,"D"
"13974",NA,NA,NA,8471353,2004,8471353,"Jim McKenzie",5,141,12,74,204,"RW"
"13975",NA,NA,NA,8471357,2004,8471357,"Michal Valent",5,145,16,74,176,"G"
"13976",NA,NA,NA,8471356,2004,8471356,"Chris Zarb",5,144,15,76,176,"D"
"13977",NA,NA,NA,8471363,2004,8471363,"Sergei Kolosov",5,151,22,76,187,"D"
"13978",NA,NA,NA,8471376,2004,8471376,"Moises Gutierrez",6,164,1,76,225,"RW"
"13979",NA,NA,NA,8471377,2004,8471377,"Scott McCulloch",6,165,2,73,198,"LW"
"13980",NA,NA,NA,8471379,2004,8471379,"Rob Page",6,167,4,74,188,"D"
"13981",NA,NA,NA,8471378,2004,8471378,"Peter Guggisberg",6,166,3,71,183,"F"
"13982",NA,NA,NA,8471384,2004,8471384,"Matt Auffrey",6,172,9,74,203,"RW"
"13983",NA,NA,NA,8471382,2004,8471382,"Ladislav Scurko",6,170,7,72,187,"C"
"13984",NA,NA,NA,8471381,2004,8471381,"Jordan Foote",6,169,6,76,195,"LW"
"13985",NA,NA,NA,8471380,2004,8471380,"Kevin Cormier",6,168,5,75,236,"F"
"13986",NA,NA,NA,8471351,2004,8471351,"Kyle Moir",5,139,10,74,190,"G"
"13987",NA,NA,NA,8471349,2004,8471349,"Magnus Akerlund",5,137,8,73,183,"G"
"13988",NA,NA,NA,8471347,2004,8471347,"Roman Psurny",5,135,6,73,176,"LW"
"13989",NA,NA,NA,8471345,2004,8471345,"Petr Pohl",5,133,4,71,185,"RW"
"13990",NA,NA,NA,8471354,2004,8471354,"Juraj Gracik",5,142,13,75,187,"RW"
"13991",NA,NA,NA,8471361,2004,8471361,"Gino Pisellini",5,149,20,72,210,"RW"
"13992",NA,NA,NA,8471364,2004,8471364,"Bret Nasby",5,152,23,75,188,"D"
"13993",NA,NA,NA,8471366,2004,8471366,"Richard Demen-Willaume",5,154,25,75,210,"D"
"13994",NA,NA,NA,8471370,2004,8471370,"Brandon Elliott",5,158,29,76,225,"D"
"13995",NA,NA,NA,8471369,2004,8471369,"Dmitri Vorobiev",5,157,28,73,211,"D"
"13996",NA,NA,NA,8471374,2004,8471374,"Tyler Haskins",5,162,33,73,177,"C"
"13997",NA,NA,NA,8471258,2004,8471258,"Ryan Garlock",2,45,15,73,202,"C"
"13998",NA,NA,NA,8471257,2004,8471257,"Roman Teslyuk",2,44,14,73,195,"D"
"13999",NA,NA,NA,8471255,2004,8471255,"Roman Voloshenko",2,42,12,73,189,"LW"
"14000",NA,NA,NA,8471373,2004,8471373,"Jean-Claude Sawyer",5,161,32,75,204,"D"
"14001",NA,NA,NA,8471387,2004,8471387,"Aaron Boogaard",6,175,12,75,220,"RW"
"14002",NA,NA,NA,8471393,2004,8471393,"Loic Lacasse",6,181,18,74,175,"G"
"14003",NA,NA,NA,8471391,2004,8471391,"Jaroslav Mrazek",6,179,16,75,198,"D"
"14004",NA,NA,NA,8471398,2004,8471398,"Dan Turple",6,186,23,77,215,"G"
"14005",NA,NA,NA,8471397,2004,8471397,"Josh Disher",6,185,22,73,164,"G"
"14006",NA,NA,NA,8471395,2004,8471395,"Trevor Ludwig",6,183,20,72,205,"D"
"14007",NA,NA,NA,8471271,2004,8471271,"Kirill Lyamin",2,58,28,75,198,"D"
"14008",NA,NA,NA,8471272,2004,8471272,"Kyle Wharton",2,59,29,75,185,"D"
"14009",NA,NA,NA,8471300,2004,8471300,"Clayton Barthel",3,88,23,75,205,"D"
"14010",NA,NA,NA,8471308,2004,8471308,"Andrey Plekhanov",3,96,31,74,206,"D"
"14011",NA,NA,NA,8471307,2004,8471307,"Paul Baier",3,95,30,75,212,"D"
"14012",NA,NA,NA,8471304,2004,8471304,"Rob Bellamy",3,92,27,73,190,"RW"
"14013",NA,NA,NA,8471394,2004,8471394,"Fred Wikner",6,182,19,73,187,"F"
"14014",NA,NA,NA,8471400,2004,8471400,"Jan Zapletal",6,188,25,75,190,"D"
"14015",NA,NA,NA,8471244,2004,8471244,"Johannes Salmonsson",2,31,1,74,183,"F"
"14016",NA,NA,NA,8471247,2004,8471247,"Johan Fransson",2,34,4,73,192,"D"
"14017",NA,NA,NA,8471252,2004,8471252,"Jordan Smith",2,39,9,73,207,"D"
"14018",NA,NA,NA,8471250,2004,8471250,"David Shantz",2,37,7,73,204,"G"
"14019",NA,NA,NA,8471249,2004,8471249,"Darin Olver",2,36,6,72,165,"C"
"14020",NA,NA,NA,8471248,2004,8471248,"Logan Stephenson",2,35,5,75,185,"D"
"14021",NA,NA,NA,8471285,2004,8471285,"Denis Parshin",3,72,7,70,165,"LW"
"14022",NA,NA,NA,8471287,2004,8471287,"Kyle Klubertanz",3,74,9,73,178,"D"
